Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
2414737869,2021-02-14,Software Engineer,Senior Software Engineer,Backend - Consul Service Mesh,Full-time,Associate,1,"cloud, programming, microsoft, aws, go, azure","New York, NY",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
2683087931,2021-02-14,Software Engineer,Software Engineer,,Contract,Mid-Senior level,5,"database, java, python, coding, php, linux, sql, terminal",United States,229000,233000,yr,46,Zemantics Inc.,Information Technology & Services,51-200 employees
2642448534,2021-02-14,Software Engineer,Senior Ruby On Rails Software Engineer,,Full-time,Mid-Senior level,5,"graphql, scrum, redis, saas, cloud, javascript, ruby, agile, programming, postgresql, server","Hartford, CT",,,,1,Blackbaud,Computer Software,"1,001-5,000 employees"
2741522553,2021-02-14,Software Engineer,Staff Software Engineer Test,Integration Platform,Full-time,Associate,3,"sap, database, cloud, saas, programming, c, oracle, backend, microsoft, aws, etl, sql, azure",United States,,,,3,BlackLine,Computer Software,"1,001-5,000 employees"
2702400873,2021-02-14,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,4,,"Colorado Springs, CO",,,,,Toptal,Internet,"1,001-5,000 employees"
2715138373,2021-02-14,Software Engineer,Back-End Software Engineer,Streaming Data & Metrics Platform (remote),Full-time,Entry level,2,"cloud, devops, java","Washington, DC",,,,,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
2679198088,2021-02-14,Data Quality Analyst,Data Quality Analyst,,Contract,Mid-Senior level,2,"ssis, scrum, unix, agile, jira, sql","Austin, TX",,,,4,Lenmar Consulting Inc,Information Technology & Services,201-500 employees
2647545995,2021-02-14,Data Architect,Data Architect,AWS Cloud Technical Lead,Full-time,Mid-Senior level,5,"cloud, agile, python, jira, bi, git, programming, mongodb, devops, spark, ci/cd, aws, sql, nosql, apache, airflow","Charleston, WV",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2709216466,2021-02-14,Data Scientist,"Senior Data Scientist, Voice Of The Customer",Remote U.S.,Full-time,Mid-Senior level,5,"numpy, word, cloud, power_bi, python, hadoop, pytorch, programming, spark, aws, nlp, pyspark, tableau, sql, azure, scikit-learn",United States,83000,138000,yr,11,TTEC,Outsourcing/Offshoring,"10,001+ employees"
2693113020,2021-02-14,Data Engineer,Senior Data Engineer,Cloud Services,Full-time,Associate,4,"microsoft, cloud, gcp, aws, redshift, looker, azure","Philadelphia, PA",,,,,HashiCorp,Computer Software,"1,001-5,000 employees"
2742777452,2021-02-14,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,4,"scala, graphql, java, aws, python, programming, docker, ai","New York, United States",154000,172000,yr,10,Averity,Staffing & Recruiting,11-50 employees
2689885347,2021-02-14,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"cloud, aws, azure","Warren, MI",,,,,Toptal,Internet,"1,001-5,000 employees"
2693533686,2021-02-14,Software Engineer,Software Engineer,,Full-time,Entry level,2,"backend, frontend, c++, java, mysql, python, postgres, c",New York City Metropolitan Area,116000,132000,yr,161,Glocomms,Staffing & Recruiting,51-200 employees
2742509628,2021-02-14,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,8,excel,"Lexington, KY",,,,,Toptal,Internet,"1,001-5,000 employees"
2708980176,2021-02-14,Sales Engineer,Senior Sales Engineer,,Full-time,Associate,3,"cloud, python, r, aws, mysql, redshift, etl, postgresql, snowflake, sql, azure","San Francisco, CA",,,,3,Mode,Computer Software,51-200 employees
2717450038,2021-02-14,Software Engineer,Software Engineer,Remote,Full-time,Entry level,1,"python, saas, aws, postgresql, excel","Salt Lake City, UT",,,,5,Ordermark,Information Technology & Services,51-200 employees
2679704093,2021-02-14,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,1,"back-end, warehousing, scrum, saas, java, etl","Newport Beach, CA",,,,1,Jobot,Staffing & Recruiting,201-500 employees
2628345995,2021-02-14,Software Engineer,"Senior Software Engineer, Front End, Lab Platform",,Full-time,Mid-Senior level,2,"frontend, aws, coding","Austin, TX",,,,,Invitae,Biotechnology,"1,001-5,000 employees"
2696933540,2021-02-14,Developer,Mulesoft Developer,,Full-time,Mid-Senior level,6,"ibm, oracle, iot, microsoft, xml, jse/jee","Detroit, MI",,,,1,Perficient,Information Technology & Services,"1,001-5,000 employees"
2718569292,2021-02-14,Software Engineer,Software Engineer,(Sustaining Engineering),Full-time,Mid-Senior level,6,"oracle, cloud, java, python, programming, c/c++, docker",United States,,,,21,Oracle,Information Technology & Services,"10,001+ employees"
2660725302,2021-02-14,Software Engineer,"Software Engineer, Foundation",,Full-time,Associate,2,"cloud, go","Chicago, IL",,,,1,Netskope,Computer Software,"1,001-5,000 employees"
2678477734,2021-02-14,Senior Analyst,Deal Desk Senior Analyst,,Full-time,Mid-Senior level,4,,"Boston, MA",,,,,Grand Rounds Health,Hospital & Health Care,"501-1,000 employees"
2676059900,2021-02-14,Product Manager,Digital Product Manager,,Full-time,Entry level,1,agile,United States,,,,5,SiteOne Landscape Supply,Wholesale,"1,001-5,000 employees"
2595603019,2021-02-14,Software Engineer,Senior Software Engineer,,Full-time,Associate,4,"database, javascript, agile, server, programming, c, oracle, microsoft, golang, postgresql, sql, coding",United States,,,,8,Accruent,Computer Software,"1,001-5,000 employees"
2679400088,2021-02-15,Business Consultant,Business Consultant,,Full-time,Associate,4,"database, word, css, powerpoint, php, microsoft, java, html, excel","Illinois, United States",,,,1,Blackbaud,Computer Software,"1,001-5,000 employees"
2732497048,2021-02-15,Business Analyst,Aem Lead Business Analyst,Remote option,Full-time,Associate,6,agile,"Houston, TX",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
2656644284,2021-02-15,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,7,"cloud, aws, azure","Omaha, NE",,,,,Toptal,Internet,"1,001-5,000 employees"
2716573860,2021-02-15,Software Engineer,Software Engineer,,Full-time,Entry level,1,"node.js, frontend, saas, javascript, agile, kanban, postgres",United States,,,,30,Pluralsight,Information Technology & Services,"1,001-5,000 employees"
2726609113,2021-02-15,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,8,"agile, jira","New Jersey, United States",108000,144000,yr,72,Luxoft,Information Technology & Services,"10,001+ employees"
2600748909,2021-02-15,Business Analyst,Business Analyst,Strategy & Analytics,Full-time,Associate,2,"python, bi, r, matlab, qlik, tableau, sql, powerbi","Omaha, NE",,,,4,Toptal,Internet,"1,001-5,000 employees"
2675979229,2021-02-15,Software Engineer,Java Software Engineer Iv,,Full-time,Associate,4,"database, cloud, javascript, linux/unix, scrum, programming, oracle, redis, java, aws, html, xml","Florida, United States",,,,1,Availity,Information Technology & Services,"501-1,000 employees"
2719106158,2021-02-15,Senior Analyst,Customer Insights Senior Analyst,,Full-time,Mid-Senior level,5,"excel, spss, microsoft, word, sas, powerpoint","Harper Woods, MI",,,,3,"Lowe's Companies, Inc.",Retail,"10,001+ employees"
2712180550,2021-02-15,Developer,Symfony Developer,"100% Remote, Free Symfony Cert",Full-time,Entry level,3,"git, vue, javascript, gitlab, slack, coding, php, linux, docker",United States,,,,1,Dice,Internet,"1,001-5,000 employees"
2691686110,2021-02-15,Software Developer,Software Developer Ii,,Full-time,Mid-Senior level,8,"javascript, agile, asp.net, server, scrum, json, programming, c, microsoft, t-sql, sql, coding, jquery",United States,,,,1,Midcontinent,Telecommunications,"1,001-5,000 employees"
2716536847,2021-02-15,Business Analyst,Business Analyst Intern,,Internship,Entry level,2,,"Los Angeles, CA",,,,53,New Zealand Trade and Enterprise,International Trade & Development,"501-1,000 employees"
2701923301,2021-02-15,Software Engineer,"Full Stack Software Engineer, Growth",,Full-time,Mid-Senior level,2,"server, scala, kotlin, swift",United States,,,,2,Hopper,Internet,201-500 employees
2656394446,2021-02-15,Software Engineer,Software Engineer Senior,,Full-time,Associate,4,"backend, ci/cd, java, python, coding, ai, postgres","Hoboken, NJ",,,,8,Wiley,Publishing,"1,001-5,000 employees"
2748245716,2021-02-15,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,7,"programming, machine_learning",United States,,,,81,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
2737333977,2021-02-15,Data Scientist,Clinical Data Scientist Lead,,Full-time,Mid-Senior level,5,"unix/linux, database, cloud, agile, python, hadoop, git, spark, oracle, perl, ci/cd, aws, pyspark, etl, postgresql, snowflake, sql, apache, azure",United States,,,,9,ICON plc,Pharmaceuticals,"10,001+ employees"
2690056916,2021-02-15,Senior Analyst,Paid Search  Senior Analyst,,Full-time,Associate,3,excel,"New York, NY",,,,1,DWA,Marketing & Advertising,51-200 employees
2679591046,2021-02-15,Data Engineer,Senior Data Engineer,Remote,Contract,Associate,3,"aws, python, coding, apache, java, spark","Sunnyvale, CA",,,,9,MindSource,Information Technology & Services,51-200 employees
2686300129,2021-02-15,Software Engineer,Remote Senior Software Engineer,$280k-$350k Salary + Sign On!,Full-time,Associate,3,"backend, frontend, codebase, golang, css, aws, html, php, postgres","San Antonio, TX",,,,,jobfuture.ai,Staffing & Recruiting,1-10 employees
2754508496,2021-02-15,Data Engineer,Data Engineer,,Contract,Associate,4,"powershell, warehousing, cloud, power_bi, aws, pyspark, redshift, python, tableau, etl, bigquery, snowflake, sql, server, azure","San Rafael, CA",,,,32,Applicantz,Internet,51-200 employees
2687269871,2021-02-15,Software Engineer,Staff Software Engineer,,Full-time,Mid-Senior level,6,"saas, java, aws, postgres, c","New York, NY",,,,1,Jobot,Staffing & Recruiting,201-500 employees
2677487377,2021-02-15,Data Analyst,Data Analyst,,Full-time,Mid-Senior level,6,"python, bi, looker, iot, microstrategy, mysql, redshift, tableau, etl, sql, machine_learning",United States,,,,22,Kit Check,Hospital & Health Care,51-200 employees
2483514121,2021-02-15,Data Engineer,Principal Data Engineer,Modeler,Full-time,Mid-Senior level,4,"data_lake, scala, microsoft, cloud, java, power_bi, agile, python, tableau, etl, looker, sql, nosql, bi, spark","Boston, MA",,,,1,Netskope,Computer Software,"1,001-5,000 employees"
2737711125,2021-02-15,Data Scientist,Lead Data Scientist,,Full-time,Associate,5,"programming, tableau, sql","New York, NY",,,,3,Tomorrow Health,Hospital & Health Care,11-50 employees
2688426187,2021-02-15,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,7,"scala, database, golang, javascript, python, go","New York, NY",,,,3,Jobot,Staffing & Recruiting,201-500 employees
2678486239,2021-02-15,Data Scientist,Senior Data Scientist,,Contract,Mid-Senior level,7,"scala, java, python, programming, rust, machine_learning","Charlotte, NC",143000,214000,hr,12,Comrise,Information Technology & Services,51-200 employees
2642447770,2021-02-15,Software Engineer,Principal Software Engineer,Ruby on Rails,Full-time,Mid-Senior level,4,"graphql, scrum, redis, saas, cloud, javascript, ruby, agile, programming, postgresql, server","South Dakota, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
2685215875,2021-02-15,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,5,"data_lake, azure","Redmond, WA",,,,29,Mindtree,Information Technology & Services,"10,001+ employees"
2740946811,2021-02-15,Data Architect,Data Architect,,Full-time,Executive,15,"database, agile, tableau, sql, powerbi","Denver, CO",,,,1,EXL Health,Hospital & Health Care,"10,001+ employees"
2690937698,2021-02-15,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,9,,"Concord, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2735146123,2021-02-15,Developer,C# Full Stack Developer,,Full-time,Associate,6,"database, javascript, agile, jira, node.js, git, c, github, microsoft, aws, postgresql, xml, nosql","Louisville, KY",,,,9,Onovative,Banking,11-50 employees
2683585335,2021-02-15,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,6,,"West Valley City, UT",,,,,Toptal,Internet,"1,001-5,000 employees"
2713368025,2021-02-16,Software Engineer,Full Stack Software Engineer,,Full-time,Mid-Senior level,4,"frontend, cloud, vue, server","Philadelphia, PA",,,,3,Jobot,Staffing & Recruiting,201-500 employees
2725778387,2021-02-16,Data Architect,"Data Architect/Engineer: Power Bi, Data Modeling, Azure Dw W/ Etl (Ssis",ADF),Full-time,Mid-Senior level,5,"excel, database, ssis, microsoft, dax, power_bi, programming, etl, sql, bi, powerbi, azure",United States,,,,11,KORE1,Staffing & Recruiting,51-200 employees
2742220436,2021-02-16,Software Engineer,Software Engineer,(Android) - Multiple locations/ Telecommute,Full-time,Entry level,2,"agile, scrum, json, programming, devops, java","Irving, TX",,,,,U.S. Bank,Banking,"10,001+ employees"
2638874634,2021-02-16,Software Engineer,Software Engineer,Front End,Full-time,Entry level,3,"agile, frontend, apache","Los Angeles, CA",,,,21,Addepar,Computer Software,201-500 employees
2689864642,2021-02-16,Developer,C# .Net Developer,,Contract,Mid-Senior level,3,"database, javascript, python, node, server, programming, oracle, t-sql, java, sql, js, ssrs","Chandler, AZ",,,,26,IntraEdge,Information Technology & Services,"1,001-5,000 employees"
2693781147,2021-02-16,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"cloud, aws, azure","Memphis, TN",,,,,Toptal,Internet,"1,001-5,000 employees"
2745693236,2021-02-16,Software Engineer,Software Engineer,Frontend - Boundary,Full-time,Entry level,1,"backend, frontend, cloud, ember.js, css, javascript, html, js","Santa Ana, CA",,,,1,HashiCorp,Computer Software,"1,001-5,000 employees"
2738691707,2021-02-16,Business Analyst,100% Remote- Business Analyst,,Contract,Mid-Senior level,5,agile,"Minneapolis, MN",69000,68000,hr,54,Medasource,,
2693780342,2021-02-16,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"cloud, aws, azure","Birmingham, AL",,,,,Toptal,Internet,"1,001-5,000 employees"
2752523859,2021-02-16,Software Engineer,Python Full Stack Software Engineer (Ai,ML / R+D) -- Emerging Technologies,Contract,Mid-Senior level,6,"agile, python, ml, ai","Reston, VA",,,,7,Eliassen Group,Information Technology & Services,"1,001-5,000 employees"
2567621755,2021-02-16,Software Engineer,Lead Bpm Software Engineer-Full Stack,,Full-time,Associate,2,"database, cloud, javascript, agile, server, back-end, ibm, gcp, devops, oracle, backend, ci/cd, java, aws, nosql, azure, js","Home, KS",,,,3,Discover Financial Services,Financial Services,"10,001+ employees"
2724395558,2021-02-16,Data Scientist,Operation Research Data Scientist,REMOTE,Full-time,Entry level,1,"r, github, c++, python, coding, programming, etl, sql","St Louis, MO",,,,2,SyllogisTeks,Staffing & Recruiting,51-200 employees
2718979115,2021-02-16,Software Engineer,Support Software Engineer,,Full-time,Mid-Senior level,6,"redis, saas, aws, ruby, postgres","Bozeman, MT",,,,,Recruiting from Scratch,Staffing & Recruiting,11-50 employees
2708988575,2021-02-16,Quality Engineer,Data Quality Engineer,,Full-time,Entry level,1,"ci/cd, airflow, cloud, python, programming, etl, bigquery, looker, sql, apache, spark","Los Angeles, CA",,,,19,Mythical Games,Computer Games,51-200 employees
2726693519,2021-02-16,Data Engineer,Data Engineer,Beyond Oncology,Full-time,Entry level,2,"cloud, python, hadoop, programming, spark, aws, mysql, postgresql, sql, airflow","Philadelphia, PA",,,,3,Syapse,Information Technology & Services,51-200 employees
2712285299,2021-02-16,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,4,"graphql, back-end, node.js, redis, golang, css, ruby, aws, html, mysql, python, programming, postgresql, rust, snowflake, machine_learning, go, c","Charlotte, NC",,,,5,Jobot,Staffing & Recruiting,201-500 employees
2700768275,2021-02-16,Data Quality Analyst,Data Quality Analyst,"Remote, AZ",Full-time,Entry level,0,"excel, spreadsheets, database, word","Scottsdale, AZ",,,,1,First American Title,Real Estate,"10,001+ employees"
2727476953,2021-02-16,Software Developer,Software Developer,,Full-time,Mid-Senior level,4,"mssql, git, javascript, mysql, programming, vb.net, asp.net, html5, c","Holyoke, MA",,,,2,Jobot,Staffing & Recruiting,201-500 employees
2687273346,2021-02-16,Software Development Engineer,Senior Software Development Engineer,,Full-time,Associate,4,"node.js, postgresql","Walla Walla, WA",,,,1,Wilbur-Ellis,Chemicals,"1,001-5,000 employees"
2689887055,2021-02-16,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,9,"cloud, aws, azure","Concord, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2696876530,2021-02-16,Data Analyst,Software Engineer/ Data Analyst With Security Clearance,,Full-time,Entry level,2,linux,"Colorado, United States",,,,,ClearanceJobs,Defense & Space,11-50 employees
2739258327,2021-02-16,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,8,excel,"Salt Lake City, UT",,,,,Toptal,Internet,"1,001-5,000 employees"
2688427006,2021-02-16,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,4,"cloud, aws, agile, python, sql, server, devops, c","Austin, TX",,,,,Jobot,Staffing & Recruiting,201-500 employees
2715145604,2021-02-16,Software Engineer,"Software Engineer, Security Identity",,Full-time,Mid-Senior level,2,,United States,,,,4,Stripe,Internet,"1,001-5,000 employees"
2744637964,2021-02-16,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,2,r,"Chicago, IL",,,,183,Capgemini Engineering,Information Technology & Services,"10,001+ employees"
2651927391,2021-02-16,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,7,"database, agile, jira, docker, back-end, git, saas, programming, ci/cd, aws, sql, excel","Texas, United States",98000,166000,yr,27,AMPlify Resources Group,Information Technology & Services,51-200 employees
2540030016,2021-02-16,Quality Engineer,"Staff/Seniorstaff Sdet, Core Quality Engineering",,Full-time,Mid-Senior level,2,"database, cloud, python, jira, linux, docker, saas, programming, mongodb, java, sql, nosql, go","Charlotte, NC",,,,1,Netskope,Computer Software,"1,001-5,000 employees"
2720466626,2021-02-16,Software Engineer,Senior Frontend Software Engineer,,Full-time,Mid-Senior level,3,"frontend, saas, paas, c","Salt Lake City, UT",,,,2,Jobot,Staffing & Recruiting,201-500 employees
2677269483,2021-02-16,Business Analyst,"Business Analyst, Senior Associate",,Full-time,Associate,3,"power_bi, microsoft, tableau, excel","Boston, MA",,,,2,Acceleration Partners,Marketing & Advertising,51-200 employees
2709576102,2021-02-16,Business Analyst,Jd Edwards  Senior Business Analyst,,Contract,Associate,4,,United States,,,,1,I.T. Works Recruitment Inc.,Staffing & Recruiting,11-50 employees
2696308056,2021-02-16,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,6,"data_lake, warehousing, cloud, gcp, aws, python, redshift, etl, bigquery, snowflake, sql, bi, server, machine_learning, azure, spark",United States,,,,7,Sud Recruiting,Staffing & Recruiting,1-10 employees
2736689379,2021-02-16,Software Engineer,Software Engineer,,Full-time,Entry level,1,"scala, git, java, javascript, ruby, programming, docker","Denver, CO",,,,5,Angi,Internet,"1,001-5,000 employees"
2689149465,2021-02-16,Business Analyst,"Senior Business Analyst, Quality Reporting Operations",Remote,Full-time,Associate,5,"database, server, tableau, sql, excel, ssis","Eden Prairie, MN",69000,108000,yr,19,UnitedHealthcare,Hospital & Health Care,"10,001+ employees"
2687272789,2021-02-16,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,7,"graphql, node.js, backend, ci/cd, cloud, javascript, aws, postgresql, docker","Morrisville, NC",,,,,Jobot,Staffing & Recruiting,201-500 employees
2694259051,2021-02-16,Developer,Kotlin Developer,"Full-time, Remote",Contract,Mid-Senior level,5,,"Oakville, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2676906459,2021-02-17,Software Engineer,"Senior Software Engineer, Data Infra",,Full-time,Mid-Senior level,9,"python, hadoop, docker, server, slack, devops, spark, backend, golang, java, aws, apache, machine_learning, airflow",United States,,,,8,Slack,Computer Software,"1,001-5,000 employees"
2698150728,2021-02-17,Business System Analyst,Hcm Business System Analyst,,Full-time,Mid-Senior level,3,"word, powerpoint, microsoft, outlook, cognos, sql, excel",United States,,,,14,Ciox Health,Hospital & Health Care,"5,001-10,000 employees"
2737606306,2021-02-17,Developer,Remote Mulesoft Developer,,Full-time,Mid-Senior level,4,cloud,Kansas City Metropolitan Area,,,,20,Power I.T.,Information Technology & Services,1-10 employees
2701997842,2021-02-17,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,6,,"Inglewood, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2718979116,2021-02-17,Software Engineer,Support Software Engineer,,Full-time,Mid-Senior level,7,"redis, saas, aws, ruby, postgres","Albuquerque, NM",,,,,Recruiting from Scratch,Staffing & Recruiting,11-50 employees
2689887028,2021-02-17,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,2,"cloud, aws, azure","Pasadena, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2751738925,2021-02-17,Senior Analyst,Senior Analyst,Marketing Analytics - Remote,Full-time,Associate,2,"backend, sql","Atlanta, GA",47000,68000,yr,1,Ferguson Enterprises,Wholesale,"10,001+ employees"
2748967148,2021-02-17,Developer,Bigdata Developer,,Contract,Mid-Senior level,6,"scala, json, java, agile, coding, programming, etl, node, hadoop, visio, sql, mongodb, spark","Jacksonville, FL",,,,,American Recruiting & Consulting Group,Information Technology & Services,51-200 employees
2684301836,2021-02-17,Software Engineer,Senior Software Engineer,NFT/Blockchain Engineering (Remote),Full-time,Associate,4,"javascript, agile, python, docker, php, sql, go, bash, terminal","New York, NY",,,,,RECUR,Computer Software,11-50 employees
2694447966,2021-02-17,Developer,Pega Developer,,Contract,Mid-Senior level,9,,United States,,,,16,Shakti Solutions,Information Technology & Services,51-200 employees
2682986421,2021-02-17,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,3,,"Elizabeth, NJ",,,,,Toptal,Internet,"1,001-5,000 employees"
2734850154,2021-02-17,Software Engineer,Senior Mobile And Front-End Software Engineer,,Full-time,Associate,5,"graphql, python, frontend, css, ios, mongodb, backend, html, ai, coding, postgres",Las Vegas Metropolitan Area,,,,,HireVue,Computer Software,201-500 employees
2718740399,2021-02-17,Data Engineer,"Data Engineer  For Major Racing And Motorsport Company In Santa Clarita, Ca",,Contract,Mid-Senior level,6,"database, c++, vue, javascript, aws, python, matlab, sql, nosql, postgres, js, azure, c","Santa Clarita, CA",,,,5,OSI Engineering,Staffing & Recruiting,201-500 employees
2660779133,2021-02-17,Machine Learning Engineer,Senior Machine Learning Engineer,,Full-time,Associate,5,"cloud, python, hadoop, programming, spark, nlp, snowflake, sql, ai, machine_learning","Portland, OR",,,,11,Gemini,Financial Services,51-200 employees
2718978224,2021-02-17,Software Engineer,Support Software Engineer,,Full-time,Mid-Senior level,3,"redis, saas, aws, ruby, postgres","Seattle, WA",,,,1,Recruiting from Scratch,Staffing & Recruiting,11-50 employees
2436002721,2021-02-17,Software Engineer,"Senior Software Engineer, Mtp",,Full-time,Associate,3,"cloud, saas, python, programming, linux","Reno, NV",,,,,Netskope,Computer Software,"1,001-5,000 employees"
2699795911,2021-02-17,Software Engineer,Senior Java Software Engineer,US Remote Eligible,Full-time,Mid-Senior level,6,"cloud, agile, docker, programming, java, azure, mongo","Los Angeles, CA",,,,,Edward Jones,Financial Services,"10,001+ employees"
2718770428,2021-02-17,Data Scientist,Data Scientist,,Full-time,Mid-Senior level,6,"python, machine_learning","Pittsburgh, PA",,,,5,Jobot,Staffing & Recruiting,201-500 employees
2689577988,2021-02-17,Data Scientist,Data Scientist,,Full-time,Entry level,2,"database, python, pytorch, pandas, keras, sql, tensorflow, ai","Dallas, TX",,,,8,Health IQ,Insurance,201-500 employees
2687896917,2021-02-17,Quality Assurance Analyst,Quality Assurance Analyst,,Contract,Associate,5,"excel, back-end, oracle, database, word, unix, powerpoint, visio, sql","Atlanta, GA",,,,46,Apex Systems,Information Technology & Services,"1,001-5,000 employees"
2683505793,2021-02-17,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,5,,"Lansing, MI",,,,,Toptal,Internet,"1,001-5,000 employees"
2712806100,2021-02-17,Developer,Servicenow Application Developer Integrations,,Contract,Executive,5,"unix/linux, ajax, javascript, agile, git, saas, json, css, programming, c, backend, shell, html, xml",United States,,,,3,"Milestone Technologies, Inc.",Information Technology & Services,"1,001-5,000 employees"
2677626532,2021-02-17,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,7,"warehousing, data_lakes, aws, redshift, programming, etl, apache, c","Scottsdale, AZ",,,,1,Lessen,Computer Software,51-200 employees
2742511295,2021-02-17,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,6,excel,"Fort Lauderdale, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
2742237870,2021-02-17,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,5,excel,"West Covina, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
2705970066,2021-02-17,Software Engineer,Remote .Net Software Engineer,,Full-time,Mid-Senior level,2,"excel, git, backend, microsoft, cloud, saas, json, agile, xml, jira, asp.net, kanban, azure, c","Seattle, WA",,,,12,Jobot,Staffing & Recruiting,201-500 employees
2658220906,2021-02-17,Software Engineer,"Lead Software Engineer, B2B",,Full-time,Mid-Senior level,4,"scala, backend, cloud, agile, coding",United States,,,,1,Hopper,Internet,201-500 employees
2732447214,2021-02-17,Software Engineer,Senior Staff Software Engineer,Ingestion and Query,Full-time,Associate,4,"scala, backend, microsoft, redis, cloud, saas, java, aws, ruby, agile, programming, go",United States,,,,,Lookout,Computer & Network Security,"501-1,000 employees"
2679679281,2021-02-17,Financial Analyst,Senior Financial Analyst,,Full-time,Mid-Senior level,6,"excel, microsoft, tableau, cognos, bi","Arlington, VA",,,,27,The GW Medical Faculty Associates,Hospital & Health Care,"1,001-5,000 employees"
2483510313,2021-02-17,Data Engineer,Principal Data Engineer,Modeler,Full-time,Mid-Senior level,6,"data_lake, scala, microsoft, cloud, java, power_bi, agile, python, tableau, etl, looker, sql, nosql, bi, spark","Colorado Springs, CO",,,,2,Netskope,Computer Software,"1,001-5,000 employees"
2690937770,2021-02-17,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,6,,"St Louis, MO",,,,1,Toptal,Internet,"1,001-5,000 employees"
2702471564,2021-02-17,Software Development Engineer,Senior Software Development Engineer In Test,Remote,Full-time,Associate,3,"javascript, agile, python, docker, dart, java, selenium, go","Ames, IA",,,,2,Workiva,Computer Software,"1,001-5,000 employees"
2721477680,2021-02-17,Software Engineer,Software Engineer,,Full-time,Associate,4,"aws, python, java","New York, NY",,,,,X4 Technology,Staffing & Recruiting,51-200 employees
2614984872,2021-02-17,Systems Analyst,Data Systems Analyst,,Full-time,Associate,5,"microsoft, power_bi, qlik, programming, tableau, etl, sql, azure","Newark, NJ",,,,54,PLM Fleet LLC dba PLM Trailer Leasing,Transportation/Trucking/Railroad,51-200 employees
2710916066,2021-02-17,Software Engineer,Software Engineer,,Full-time,Associate,4,"saas, fullstack, backend, golang, java",United States,,,,1,"Marqeta, Inc",Financial Services,"501-1,000 employees"
2693175015,2021-02-17,Software Engineer,Advanced Software Engineer,"(Sterling OMS configuration, JavaEE) - Remote",Full-time,Mid-Senior level,5,"atlassian, ibm, agile, xml, visio, sql, server",United States,,,,,"ConnectTel, Inc.",Computer Software,11-50 employees
2723309429,2021-02-17,Software Engineer,Software Engineer,Deploy Tools (open to remote),Full-time,Entry level,3,"cloud, python, docker, github, ci/cd, java, aws, go, azure","Kansas City, MO",,,,,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
2677246179,2021-02-17,Product Manager,"Product Manager, Data Analytics",Privacy [63582],Contract,Associate,4,"gdpr, scrum/agile",Washington DC-Baltimore Area,,,,5,Onward Search,Staffing & Recruiting,51-200 employees
